timestamp,city,temperature,description
2026-04-26T13:20:15.497Z,Ararangua,22.79,overcast clouds
2026-04-26T14:53:10.594Z,Ararangua,23.99,broken clouds
2026-04-26T16:53:29.540Z,Ararangua,26.86,broken clouds
2026-04-26T19:04:39.266Z,Ararangua,26.4,scattered clouds
2026-04-26T20:49:00.801Z,Ararangua,24.44,scattered clouds
2026-04-26T22:48:18.524Z,Ararangua,25.01,broken clouds
2026-04-27T03:41:28.528Z,Ararangua,23.44,overcast clouds
2026-04-27T06:33:59.013Z,Ararangua,22.05,few clouds
2026-04-27T10:23:16.125Z,Ararangua,20.24,clear sky
2026-04-27T14:10:29.568Z,Ararangua,27.52,clear sky
2026-04-27T17:26:59.625Z,Ararangua,26.71,clear sky
2026-04-27T19:41:52.615Z,Ararangua,23.2,clear sky
2026-04-27T21:09:30.959Z,Ararangua,21.53,clear sky
2026-04-27T22:57:58.735Z,Ararangua,19.45,clear sky
2026-04-28T03:48:03.592Z,Ararangua,16.17,clear sky
2026-04-28T06:34:35.136Z,Ararangua,15.22,clear sky
2026-04-28T10:22:03.626Z,Ararangua,12.37,clear sky
2026-04-28T14:28:56.279Z,Ararangua,19.58,clear sky
2026-04-28T17:51:47.684Z,Ararangua,22.68,clear sky
2026-04-28T19:49:19.061Z,Ararangua,22.15,clear sky
2026-04-28T21:12:29.438Z,Ararangua,20.63,clear sky
2026-04-28T23:01:01.521Z,Ararangua,20.17,clear sky
2026-04-29T03:43:56.506Z,Ararangua,15.07,overcast clouds
2026-04-29T06:29:23.107Z,Ararangua,14.58,overcast clouds
2026-04-29T10:11:48.879Z,Ararangua,14,light rain
2026-04-29T14:15:57.260Z,Ararangua,20.62,moderate rain
2026-04-29T17:43:47.025Z,Ararangua,20.55,overcast clouds
2026-04-29T19:44:48.982Z,Ararangua,19.41,overcast clouds
2026-04-29T21:12:39.067Z,Ararangua,19.16,light rain
2026-04-29T23:01:25.979Z,Ararangua,18.37,overcast clouds
2026-04-30T03:45:47.293Z,Ararangua,16.9,broken clouds
2026-04-30T06:32:48.798Z,Ararangua,16.06,few clouds
2026-04-30T10:11:52.430Z,Ararangua,15.49,few clouds
2026-04-30T14:12:20.104Z,Ararangua,23.9,clear sky
2026-04-30T17:26:21.500Z,Ararangua,24.89,clear sky
2026-04-30T19:41:55.683Z,Ararangua,23.07,scattered clouds
2026-04-30T21:06:56.316Z,Ararangua,21.07,scattered clouds
2026-04-30T22:57:36.667Z,Ararangua,19.08,broken clouds
2026-05-01T03:57:37.956Z,Ararangua,17.47,broken clouds
2026-05-01T06:42:13.106Z,Ararangua,17.52,overcast clouds
2026-05-01T09:52:09.516Z,Ararangua,17.49,overcast clouds
2026-05-01T11:12:41.259Z,Ararangua,19.18,overcast clouds
2026-05-01T13:41:26.239Z,Ararangua,25.56,overcast clouds
2026-05-01T15:02:12.048Z,Ararangua,27.18,overcast clouds
2026-05-01T17:03:54.775Z,Ararangua,29.59,overcast clouds
2026-05-01T19:20:17.632Z,Ararangua,29.7,clear sky
2026-05-01T21:00:07.928Z,Ararangua,26.3,scattered clouds
2026-05-01T22:54:47.798Z,Ararangua,25.19,broken clouds
2026-05-02T03:30:57.241Z,Ararangua,21.35,light rain
2026-05-02T06:12:29.908Z,Ararangua,21,heavy intensity rain
2026-05-02T09:13:50.361Z,Ararangua,21.19,overcast clouds
2026-05-02T10:57:15.983Z,Ararangua,21.22,overcast clouds
2026-05-02T13:25:22.998Z,Ararangua,22.16,moderate rain
2026-05-02T14:54:53.994Z,Ararangua,22.42,light rain
2026-05-02T16:57:19.571Z,Ararangua,22.96,overcast clouds
2026-05-02T19:10:10.829Z,Ararangua,22.54,overcast clouds
2026-05-02T20:51:29.747Z,Ararangua,22.25,overcast clouds
2026-05-02T22:51:52.982Z,Ararangua,20.45,overcast clouds
2026-05-03T03:52:21.664Z,Ararangua,18.76,scattered clouds
2026-05-03T06:31:35.698Z,Ararangua,16.91,clear sky
2026-05-03T09:25:40.236Z,Ararangua,14.7,clear sky
2026-05-03T10:58:35.810Z,Ararangua,14.78,clear sky
2026-05-03T13:25:16.830Z,Ararangua,18.19,clear sky
2026-05-03T14:54:45.265Z,Ararangua,19.73,clear sky
2026-05-03T16:58:42.682Z,Ararangua,19.86,clear sky
2026-05-03T19:08:59.733Z,Ararangua,19.42,clear sky
2026-05-03T20:54:00.973Z,Ararangua,16.05,clear sky
2026-05-03T22:52:24.639Z,Ararangua,14.92,clear sky
2026-05-04T03:50:07.113Z,Ararangua,13.16,clear sky
2026-05-04T06:45:52.990Z,Ararangua,12.87,clear sky
2026-05-04T10:19:31.947Z,Ararangua,13.56,clear sky
2026-05-04T14:18:21.463Z,Ararangua,22.91,clear sky
2026-05-04T17:46:18.512Z,Ararangua,25.82,clear sky
2026-05-04T19:48:57.021Z,Ararangua,22.86,moderate rain
2026-05-04T21:13:32.938Z,Ararangua,21.96,scattered clouds
2026-05-04T23:00:21.254Z,Ararangua,20.71,broken clouds
2026-05-05T03:32:10.417Z,Ararangua,19.08,clear sky
2026-05-05T06:23:33.728Z,Ararangua,19.2,clear sky
2026-05-05T10:07:52.844Z,Ararangua,19.19,clear sky
2026-05-05T17:42:24.288Z,Ararangua,28.74,broken clouds
2026-05-05T19:43:23.862Z,Ararangua,27.37,broken clouds
2026-05-05T21:08:18.260Z,Ararangua,25.91,broken clouds
2026-05-05T22:59:58.029Z,Ararangua,24.37,scattered clouds
2026-05-06T03:45:54.372Z,Ararangua,21.22,broken clouds
2026-05-06T06:35:37.793Z,Ararangua,20.95,clear sky
2026-05-06T10:23:54.661Z,Ararangua,20.62,clear sky
2026-05-06T14:30:27.227Z,Ararangua,29.05,clear sky
2026-05-06T17:46:46.874Z,Ararangua,30.85,scattered clouds
2026-05-06T19:54:13.636Z,Ararangua,29.41,overcast clouds
2026-05-06T21:16:16.123Z,Ararangua,27.96,overcast clouds
2026-05-06T22:56:57.477Z,Ararangua,26.27,overcast clouds
2026-05-07T03:45:02.919Z,Ararangua,24.81,overcast clouds
2026-05-07T06:43:37.800Z,Ararangua,24.46,overcast clouds
2026-05-07T10:29:53.826Z,Ararangua,24.04,overcast clouds
2026-05-07T14:31:47.943Z,Ararangua,27.44,overcast clouds
2026-05-07T17:53:31.028Z,Ararangua,30.79,broken clouds
2026-05-07T19:48:23.943Z,Ararangua,29.42,overcast clouds
2026-05-07T21:09:16.745Z,Ararangua,27.53,overcast clouds
2026-05-07T23:03:46.377Z,Ararangua,26.87,overcast clouds
2026-05-08T03:37:07.540Z,Ararangua,25.92,overcast clouds
2026-05-08T06:03:27.944Z,Ararangua,25.44,overcast clouds
2026-05-08T09:45:20.554Z,Ararangua,25.38,overcast clouds
2026-05-08T11:23:22.594Z,Ararangua,23.97,light rain
2026-05-08T14:03:57.768Z,Ararangua,23.39,light rain
2026-05-08T17:25:20.831Z,Ararangua,23.22,overcast clouds
2026-05-08T19:27:06.237Z,Ararangua,22.95,overcast clouds
2026-05-08T21:08:51.928Z,Ararangua,21.97,overcast clouds
2026-05-08T23:00:45.974Z,Ararangua,20.88,overcast clouds
2026-05-09T03:38:10.537Z,Ararangua,18.63,overcast clouds
2026-05-09T06:22:22.573Z,Ararangua,17.18,overcast clouds
2026-05-09T09:24:49.595Z,Ararangua,15.68,scattered clouds
2026-05-09T11:01:57.505Z,Ararangua,16.62,scattered clouds
2026-05-09T13:39:39.749Z,Ararangua,19.8,overcast clouds
2026-05-09T14:58:36.565Z,Ararangua,21.25,overcast clouds
2026-05-09T17:01:22.204Z,Ararangua,18.9,overcast clouds
2026-05-09T19:12:21.641Z,Ararangua,17.12,light rain
2026-05-09T20:53:08.293Z,Ararangua,16.09,overcast clouds
2026-05-09T22:54:05.626Z,Ararangua,15.78,overcast clouds
2026-05-10T03:54:28.612Z,Ararangua,12.85,overcast clouds
2026-05-10T06:38:07.055Z,Ararangua,10.67,clear sky
2026-05-10T09:42:36.046Z,Ararangua,9.87,clear sky
2026-05-10T11:03:28.818Z,Ararangua,11.57,clear sky
2026-05-10T13:42:03.580Z,Ararangua,16.91,clear sky
2026-05-10T14:59:19.042Z,Ararangua,17.98,clear sky
2026-05-10T17:02:12.095Z,Ararangua,19.18,clear sky
2026-05-10T19:13:37.841Z,Ararangua,18.67,clear sky
2026-05-10T20:56:23.858Z,Ararangua,14.2,clear sky
2026-05-10T22:55:16.890Z,Ararangua,11.14,clear sky
2026-05-11T04:05:06.367Z,Ararangua,8.98,clear sky
2026-05-11T09:52:28.555Z,Ararangua,7.27,clear sky
2026-05-11T12:42:26.547Z,Ararangua,14.86,clear sky
2026-05-11T16:35:11.368Z,Ararangua,20.72,clear sky
2026-05-11T19:56:23.958Z,Ararangua,16.52,clear sky
2026-05-11T21:24:27.169Z,Ararangua,14.36,clear sky
2026-05-11T22:59:59.497Z,Ararangua,10.98,clear sky
2026-05-12T03:49:12.253Z,Ararangua,8.84,clear sky
2026-05-12T06:41:14.920Z,Ararangua,8.6,clear sky
2026-05-12T10:38:01.728Z,Ararangua,10.1,clear sky
2026-05-12T14:19:21.744Z,Ararangua,18.5,clear sky
2026-05-12T14:37:51.434Z,Ararangua,19.94,clear sky
2026-05-12T18:04:49.317Z,Ararangua,19.96,clear sky
2026-05-12T21:24:06.542Z,Ararangua,15.71,clear sky
2026-05-12T23:07:42.093Z,Ararangua,13.65,clear sky
2026-05-13T03:57:28.601Z,Ararangua,9.88,clear sky
2026-05-13T06:53:30.228Z,Ararangua,10.01,overcast clouds
2026-05-13T10:35:31.916Z,Ararangua,11.65,overcast clouds
2026-05-13T14:48:57.303Z,Ararangua,20.11,overcast clouds
2026-05-13T18:06:04.505Z,Ararangua,20.49,overcast clouds
2026-05-13T21:39:45.503Z,Ararangua,15.15,clear sky
2026-05-13T23:11:13.340Z,Ararangua,14.22,clear sky
2026-05-14T03:56:50.046Z,Ararangua,10.84,clear sky
2026-05-14T06:50:22.897Z,Ararangua,10.37,clear sky
2026-05-14T10:25:48.169Z,Ararangua,9.69,clear sky
2026-05-14T14:28:48.353Z,Ararangua,19.65,clear sky
2026-05-14T17:59:21.272Z,Ararangua,20.84,clear sky
2026-05-14T19:58:38.492Z,Ararangua,19.15,clear sky
2026-05-14T21:18:55.115Z,Ararangua,17.22,clear sky
2026-05-14T23:02:27.948Z,Ararangua,15.55,clear sky
2026-05-15T04:01:11.249Z,Ararangua,13.45,broken clouds
2026-05-15T08:56:29.391Z,Ararangua,14.37,broken clouds
2026-05-15T11:59:09.243Z,Ararangua,16.69,broken clouds
2026-05-15T14:29:46.579Z,Ararangua,19.32,broken clouds
2026-05-15T17:50:43.473Z,Ararangua,18.96,overcast clouds
2026-05-15T19:46:47.162Z,Ararangua,18.22,overcast clouds
2026-05-15T21:12:33.760Z,Ararangua,17.95,overcast clouds
2026-05-15T23:00:55.570Z,Ararangua,17.77,overcast clouds
2026-05-16T03:42:02.661Z,Ararangua,16.89,overcast clouds
2026-05-16T06:26:32.177Z,Ararangua,16.73,overcast clouds
2026-05-16T09:46:34.585Z,Ararangua,15.53,overcast clouds
2026-05-16T11:06:41.705Z,Ararangua,16.4,overcast clouds
2026-05-16T13:46:06.638Z,Ararangua,21.37,scattered clouds
2026-05-16T15:02:06.792Z,Ararangua,22.25,broken clouds
2026-05-16T17:04:58.662Z,Ararangua,22.54,broken clouds
2026-05-16T19:14:26.781Z,Ararangua,21.47,overcast clouds
2026-05-16T20:57:04.398Z,Ararangua,19.23,overcast clouds
2026-05-16T22:54:31.026Z,Ararangua,18.51,overcast clouds
2026-05-17T04:01:12.735Z,Ararangua,17.57,broken clouds
2026-05-17T08:28:17.067Z,Ararangua,16.65,few clouds
2026-05-17T11:14:37.407Z,Ararangua,17.27,scattered clouds
2026-05-17T13:45:08.438Z,Ararangua,20.68,broken clouds
2026-05-17T15:02:23.993Z,Ararangua,21.15,overcast clouds
2026-05-17T17:04:30.259Z,Ararangua,22.04,broken clouds
2026-05-17T19:17:51.395Z,Ararangua,20.13,overcast clouds
2026-05-17T21:01:04.591Z,Ararangua,20.49,overcast clouds
2026-05-17T22:57:39.112Z,Ararangua,19.29,overcast clouds
2026-05-18T04:14:14.750Z,Ararangua,18.33,overcast clouds
2026-05-18T10:17:03.717Z,Ararangua,16.38,overcast clouds
2026-05-18T15:46:47.575Z,Ararangua,14.78,overcast clouds
2026-05-18T18:05:10.095Z,Ararangua,13.97,overcast clouds
2026-05-18T21:18:02.847Z,Ararangua,15.02,light rain
2026-05-18T23:10:09.351Z,Ararangua,14.98,light rain
2026-05-19T04:08:35.353Z,Ararangua,13.45,scattered clouds
2026-05-19T09:57:17.953Z,Ararangua,11.82,scattered clouds
2026-05-19T12:48:02.875Z,Ararangua,16.59,scattered clouds
2026-05-19T16:52:11.241Z,Ararangua,19.04,scattered clouds
2026-05-19T19:58:35.644Z,Ararangua,17.07,clear sky
2026-05-19T21:40:22.732Z,Ararangua,14.79,few clouds
2026-05-19T23:10:06.443Z,Ararangua,14.88,few clouds
2026-05-20T04:09:27.096Z,Ararangua,13.59,scattered clouds
2026-05-20T09:46:41.646Z,Ararangua,9.61,clear sky
2026-05-20T12:29:26.679Z,Ararangua,14.1,clear sky
2026-05-20T16:56:28.842Z,Ararangua,19.31,clear sky
2026-05-20T20:24:52.501Z,Ararangua,17.22,clear sky
2026-05-20T23:18:28.841Z,Ararangua,12.88,clear sky
2026-05-21T04:18:00.678Z,Ararangua,10.48,clear sky
2026-05-21T09:54:40.177Z,Ararangua,7.81,clear sky
2026-05-21T12:48:30.860Z,Ararangua,15.42,clear sky
2026-05-21T16:41:14.318Z,Ararangua,18.14,clear sky
2026-05-21T20:01:31.198Z,Ararangua,15.94,clear sky
2026-05-21T23:07:48.317Z,Ararangua,12.58,clear sky
2026-05-22T04:13:23.275Z,Ararangua,11.33,overcast clouds
2026-05-22T09:39:42.000Z,Ararangua,8.8,overcast clouds
2026-05-22T12:26:33.710Z,Ararangua,13.46,light rain
2026-05-22T16:29:48.543Z,Ararangua,18.71,overcast clouds
2026-05-22T19:56:49.331Z,Ararangua,16.11,overcast clouds
2026-05-22T21:18:36.563Z,Ararangua,15.55,overcast clouds
2026-05-22T23:08:28.426Z,Ararangua,14.75,overcast clouds
2026-05-23T03:51:48.455Z,Ararangua,12.94,overcast clouds
2026-05-23T06:38:49.614Z,Ararangua,13.14,moderate rain
2026-05-23T09:59:27.918Z,Ararangua,13.56,moderate rain
2026-05-23T11:22:38.221Z,Ararangua,13.71,light rain
2026-05-23T13:50:00.323Z,Ararangua,14.45,overcast clouds
2026-05-23T15:06:29.568Z,Ararangua,15.13,overcast clouds
2026-05-23T17:09:02.211Z,Ararangua,15.68,overcast clouds
2026-05-23T19:20:06.129Z,Ararangua,15.84,overcast clouds
2026-05-23T21:00:19.662Z,Ararangua,15.75,overcast clouds
2026-05-23T22:57:27.596Z,Ararangua,15.04,overcast clouds
2026-05-24T04:11:54.271Z,Ararangua,14.48,overcast clouds
2026-05-24T08:38:05.992Z,Ararangua,15.01,overcast clouds
2026-05-24T11:20:19.352Z,Ararangua,15.77,overcast clouds
2026-05-24T13:48:01.577Z,Ararangua,16.94,overcast clouds
2026-05-24T15:10:37.398Z,Ararangua,17.9,overcast clouds
2026-05-24T17:10:36.353Z,Ararangua,18.63,overcast clouds
2026-05-24T19:24:41.049Z,Ararangua,18.91,scattered clouds
2026-05-24T21:02:51.474Z,Ararangua,16.7,scattered clouds
2026-05-24T23:02:10.973Z,Ararangua,15.83,scattered clouds
2026-05-25T04:23:15.225Z,Ararangua,14.31,few clouds
2026-05-25T10:20:57.327Z,Ararangua,13.28,few clouds
2026-05-25T15:20:07.091Z,Ararangua,20.44,clear sky
2026-05-25T17:48:32.103Z,Ararangua,20.48,scattered clouds
2026-05-25T19:49:39.149Z,Ararangua,19.08,overcast clouds
2026-05-25T21:16:05.730Z,Ararangua,18.72,overcast clouds
2026-05-25T23:11:24.133Z,Ararangua,17.86,moderate rain
2026-05-26T04:08:24.231Z,Ararangua,17.37,moderate rain
2026-05-26T10:08:34.818Z,Ararangua,17.39,moderate rain
2026-05-26T15:55:19.038Z,Ararangua,20.65,light rain
2026-05-26T18:32:28.938Z,Ararangua,19.89,broken clouds
2026-05-26T21:50:44.059Z,Ararangua,18.07,broken clouds
2026-05-26T23:14:17.882Z,Ararangua,17.69,broken clouds
2026-05-27T04:22:04.019Z,Ararangua,16.57,scattered clouds
2026-05-27T10:06:47.862Z,Ararangua,15.03,clear sky
2026-05-27T15:59:40.482Z,Ararangua,21.06,clear sky
2026-05-27T18:31:32.880Z,Ararangua,20.12,clear sky
2026-05-27T22:01:19.623Z,Ararangua,16.1,clear sky
2026-05-28T04:12:17.580Z,Ararangua,14.68,scattered clouds
2026-05-28T10:15:16.388Z,Ararangua,15.51,overcast clouds
2026-05-28T16:14:11.068Z,Ararangua,20.96,few clouds
2026-05-28T20:31:20.487Z,Ararangua,18.53,scattered clouds
2026-05-28T23:22:04.043Z,Ararangua,15.66,few clouds
2026-05-29T04:14:08.369Z,Ararangua,14.18,scattered clouds
2026-05-29T10:04:33.203Z,Ararangua,13.62,overcast clouds
2026-05-29T15:56:56.944Z,Ararangua,19.45,overcast clouds
2026-05-29T18:38:39.899Z,Ararangua,19.43,overcast clouds
2026-05-29T21:57:00.845Z,Ararangua,18.2,overcast clouds
2026-05-29T23:22:06.399Z,Ararangua,18.05,overcast clouds
2026-05-30T03:59:16.164Z,Ararangua,16.14,overcast clouds
2026-05-30T06:53:02.291Z,Ararangua,16.08,overcast clouds
2026-05-30T10:05:43.508Z,Ararangua,16.15,overcast clouds
2026-05-30T13:53:15.685Z,Ararangua,17.36,overcast clouds
2026-05-30T15:14:44.256Z,Ararangua,19,broken clouds
2026-05-30T17:16:01.776Z,Ararangua,21.32,broken clouds
2026-05-30T19:26:36.792Z,Ararangua,20.41,few clouds
2026-05-30T21:07:03.386Z,Ararangua,17.72,clear sky
2026-05-30T23:04:33.787Z,Ararangua,17,few clouds
2026-05-31T04:24:35.137Z,Ararangua,15.12,few clouds
2026-05-31T08:54:32.551Z,Ararangua,14.35,scattered clouds
2026-05-31T11:42:58.807Z,Ararangua,17.28,scattered clouds
2026-05-31T13:59:00.260Z,Ararangua,20.57,overcast clouds
2026-05-31T15:23:51.866Z,Ararangua,20.92,overcast clouds
2026-05-31T17:15:33.845Z,Ararangua,20.89,overcast clouds
2026-05-31T19:25:55.949Z,Ararangua,21.36,broken clouds
2026-05-31T21:07:46.316Z,Ararangua,17.43,broken clouds
2026-05-31T23:07:22.510Z,Ararangua,16.11,broken clouds
2026-06-01T04:55:08.746Z,Ararangua,14.31,broken clouds
2026-06-01T11:47:40.313Z,Ararangua,16.13,broken clouds
2026-06-01T17:53:22.189Z,Ararangua,19.86,broken clouds
2026-06-01T21:39:17.039Z,Ararangua,16.12,overcast clouds
2026-06-01T23:39:08.820Z,Ararangua,15.74,overcast clouds
2026-06-02T04:42:57.822Z,Ararangua,14.72,overcast clouds
2026-06-02T10:46:43.076Z,Ararangua,12.83,broken clouds
2026-06-02T16:45:07.036Z,Ararangua,19.04,clear sky
2026-06-02T20:57:07.149Z,Ararangua,15.04,clear sky
2026-06-02T23:52:06.566Z,Ararangua,13.02,few clouds
2026-06-03T04:52:00.976Z,Ararangua,12.63,scattered clouds
2026-06-03T11:11:20.647Z,Ararangua,14.2,overcast clouds
2026-06-03T17:01:48.652Z,Ararangua,21.56,scattered clouds
2026-06-03T21:23:02.969Z,Ararangua,18.65,clear sky
2026-06-03T23:49:40.109Z,Ararangua,17.16,clear sky
2026-06-04T04:46:04.060Z,Ararangua,15.97,scattered clouds
2026-06-04T10:05:29.893Z,Ararangua,15.73,scattered clouds
2026-06-04T15:30:30.441Z,Ararangua,21.85,few clouds
2026-06-04T18:24:02.896Z,Ararangua,23.01,scattered clouds
2026-06-04T21:46:44.110Z,Ararangua,19.63,broken clouds
2026-06-04T23:13:54.232Z,Ararangua,19.05,broken clouds
2026-06-05T04:20:46.752Z,Ararangua,16.5,clear sky
2026-06-05T10:02:35.443Z,Ararangua,14.97,broken clouds
2026-06-05T15:17:00.380Z,Ararangua,22.92,overcast clouds
2026-06-05T18:00:34.030Z,Ararangua,23.59,overcast clouds
2026-06-05T21:38:09.960Z,Ararangua,18.66,overcast clouds
2026-06-05T23:15:19.427Z,Ararangua,18.12,overcast clouds
2026-06-06T04:03:05.502Z,Ararangua,16.14,broken clouds
2026-06-06T08:41:30.809Z,Ararangua,14.49,clear sky
2026-06-06T11:38:21.521Z,Ararangua,18.72,clear sky
2026-06-06T13:57:25.176Z,Ararangua,22.74,scattered clouds
2026-06-06T15:21:48.105Z,Ararangua,24.03,scattered clouds
2026-06-06T17:20:08.906Z,Ararangua,24.31,broken clouds
2026-06-06T19:40:09.924Z,Ararangua,21.97,broken clouds
2026-06-06T21:10:07.624Z,Ararangua,20.28,broken clouds
2026-06-06T23:09:15.653Z,Ararangua,19.41,broken clouds
2026-06-07T04:39:46.040Z,Ararangua,16.01,overcast clouds
2026-06-07T09:25:09.375Z,Ararangua,14.51,few clouds
2026-06-07T11:53:41.779Z,Ararangua,17.64,few clouds
2026-06-07T14:07:03.715Z,Ararangua,20.75,clear sky
2026-06-07T17:24:14.095Z,Ararangua,20.9,scattered clouds
2026-06-07T19:41:00.392Z,Ararangua,20.45,moderate rain
2026-06-07T21:19:09.256Z,Ararangua,20.57,light rain
2026-06-07T23:11:36.916Z,Ararangua,20.52,broken clouds
2026-06-08T04:44:53.127Z,Ararangua,18.99,overcast clouds
2026-06-08T11:08:48.461Z,Ararangua,16.69,light rain
2026-06-08T16:05:50.301Z,Ararangua,21.18,overcast clouds
2026-06-08T20:25:48.917Z,Ararangua,18.85,broken clouds
2026-06-08T23:16:09.037Z,Ararangua,18.57,broken clouds
2026-06-09T04:06:22.805Z,Ararangua,17.03,broken clouds
2026-06-09T09:55:51.346Z,Ararangua,15.64,scattered clouds
2026-06-09T12:43:50.494Z,Ararangua,20.16,clear sky
2026-06-09T16:33:33.623Z,Ararangua,21.51,clear sky
2026-06-09T20:13:13.878Z,Ararangua,19.24,clear sky
2026-06-09T23:21:14.112Z,Ararangua,16.77,clear sky
2026-06-10T04:17:51.648Z,Ararangua,13.68,broken clouds
2026-06-10T10:13:40.589Z,Ararangua,12.45,broken clouds
2026-06-10T15:52:24.824Z,Ararangua,18.01,overcast clouds
2026-06-10T18:34:26.124Z,Ararangua,17,overcast clouds
2026-06-10T22:09:36.374Z,Ararangua,15.94,overcast clouds
2026-06-11T04:40:27.666Z,Ararangua,14.25,overcast clouds
2026-06-11T10:48:09.979Z,Ararangua,15.42,broken clouds
2026-06-11T16:13:28.582Z,Ararangua,20.79,overcast clouds
2026-06-11T20:28:37.513Z,Ararangua,19.09,overcast clouds
2026-06-11T23:41:43.957Z,Ararangua,18.15,light rain
2026-06-12T04:42:35.207Z,Ararangua,17.01,overcast clouds
2026-06-12T10:23:20.989Z,Ararangua,17.4,heavy intensity rain
2026-06-12T15:29:25.511Z,Ararangua,19.92,overcast clouds
2026-06-12T18:11:45.548Z,Ararangua,21.19,broken clouds
2026-06-12T21:54:10.552Z,Ararangua,17.48,scattered clouds
2026-06-12T23:23:04.627Z,Ararangua,17.42,scattered clouds
2026-06-13T04:21:49.249Z,Ararangua,17.65,overcast clouds
2026-06-13T09:25:25.077Z,Ararangua,15.23,scattered clouds
2026-06-13T11:56:52.640Z,Ararangua,17.48,scattered clouds
2026-06-13T14:19:29.788Z,Ararangua,20.72,overcast clouds
2026-06-13T17:37:54.593Z,Ararangua,19.9,broken clouds
2026-06-13T19:44:36.219Z,Ararangua,17.33,clear sky
2026-06-13T21:21:19.352Z,Ararangua,15.93,clear sky
2026-06-13T23:11:59.988Z,Ararangua,14.83,clear sky
2026-06-14T04:48:41.446Z,Ararangua,11.74,few clouds
2026-06-14T09:46:46.728Z,Ararangua,11.07,clear sky
2026-06-14T12:03:07.410Z,Ararangua,14.21,few clouds
2026-06-14T15:50:32.469Z,Ararangua,19.08,broken clouds
2026-06-14T17:25:08.597Z,Ararangua,18.4,broken clouds
2026-06-14T19:45:06.941Z,Ararangua,17.1,broken clouds
2026-06-14T21:19:35.443Z,Ararangua,15.9,broken clouds
2026-06-14T23:14:55.789Z,Ararangua,14.81,scattered clouds
2026-06-15T05:04:49.344Z,Ararangua,11.81,clear sky
2026-06-15T12:30:14.460Z,Ararangua,12.72,scattered clouds
2026-06-15T18:42:45.924Z,Ararangua,14.92,clear sky
2026-06-15T22:23:00.063Z,Ararangua,11.42,clear sky
2026-06-16T05:07:45.250Z,Ararangua,8.69,clear sky
2026-06-16T11:23:17.161Z,Ararangua,7.52,clear sky
2026-06-16T17:07:23.482Z,Ararangua,17.97,clear sky
2026-06-16T21:10:30.659Z,Ararangua,12.36,clear sky
2026-06-16T23:27:11.907Z,Ararangua,10.25,clear sky
2026-06-17T04:49:44.330Z,Ararangua,8.26,clear sky
2026-06-17T11:08:05.802Z,Ararangua,8.99,clear sky
2026-06-17T15:51:26.374Z,Ararangua,19.46,clear sky
2026-06-17T18:26:14.547Z,Ararangua,17.99,clear sky
2026-06-17T22:06:21.690Z,Ararangua,13.2,clear sky
2026-06-18T04:42:27.648Z,Ararangua,9.69,broken clouds
2026-06-18T10:39:38.395Z,Ararangua,9.43,scattered clouds
2026-06-18T15:39:23.573Z,Ararangua,19.13,clear sky
2026-06-18T18:29:05.018Z,Ararangua,18.53,scattered clouds
2026-06-18T22:19:19.694Z,Ararangua,16.1,overcast clouds
2026-06-19T05:01:35.104Z,Ararangua,14.15,overcast clouds
2026-06-19T10:47:08.114Z,Ararangua,13.78,overcast clouds
2026-06-19T15:32:58.762Z,Ararangua,20.97,overcast clouds
2026-06-19T18:02:43.348Z,Ararangua,19.54,overcast clouds
2026-06-19T21:13:54.569Z,Ararangua,17.97,overcast clouds
2026-06-19T23:03:53.357Z,Ararangua,17.29,overcast clouds
2026-06-20T04:14:29.935Z,Ararangua,16.45,moderate rain
2026-06-20T09:28:03.252Z,Ararangua,15.45,moderate rain
2026-06-20T12:02:15.677Z,Ararangua,14.99,moderate rain
2026-06-20T15:47:29.763Z,Ararangua,13.67,light rain
2026-06-20T17:39:54.208Z,Ararangua,12.94,heavy intensity rain
2026-06-20T19:46:02.415Z,Ararangua,12.97,heavy intensity rain
2026-06-20T21:23:22.359Z,Ararangua,12.99,moderate rain
2026-06-20T23:15:36.251Z,Ararangua,12.33,moderate rain
2026-06-21T04:57:56.690Z,Ararangua,12.17,overcast clouds
2026-06-21T09:58:05.928Z,Ararangua,10.93,broken clouds
2026-06-21T12:16:27.834Z,Ararangua,13.23,broken clouds
2026-06-21T15:58:28.964Z,Ararangua,18.79,clear sky
2026-06-21T17:46:53.019Z,Ararangua,18.18,clear sky
2026-06-21T19:52:08.518Z,Ararangua,15.95,clear sky
2026-06-21T21:20:52.583Z,Ararangua,14.14,clear sky
2026-06-21T23:21:13.575Z,Ararangua,12.95,clear sky
2026-06-22T05:05:32.744Z,Ararangua,11.82,broken clouds
2026-06-22T12:15:56.140Z,Ararangua,13.37,overcast clouds
2026-06-22T18:14:24.443Z,Ararangua,15.53,moderate rain
2026-06-22T22:08:25.090Z,Ararangua,15.2,overcast clouds
2026-06-23T04:04:15.281Z,Ararangua,12.8,overcast clouds
2026-06-23T09:54:28.442Z,Ararangua,9.7,overcast clouds
2026-06-23T12:38:36.281Z,Ararangua,12.96,overcast clouds
2026-06-23T16:29:03.687Z,Ararangua,15.66,overcast clouds
2026-06-23T20:13:24.199Z,Ararangua,13.87,broken clouds
2026-06-23T23:12:28.348Z,Ararangua,10.27,scattered clouds
2026-06-24T04:07:25.463Z,Ararangua,6.59,clear sky
2026-06-24T09:41:06.493Z,Ararangua,4.46,clear sky
